datetime,open,high,low,close,volume
2026-01-17 17:00:00+00:00,95298.0,95422.0,95279.0,95350.0,60.19213687
2026-01-17 18:00:00+00:00,95350.0,95446.0,95340.0,95418.0,29.47545999
2026-01-17 19:00:00+00:00,95418.0,95418.0,95254.0,95277.0,20.53266663
2026-01-17 20:00:00+00:00,95277.0,95362.5,95272.5,95362.5,24.58242769
2026-01-17 21:00:00+00:00,95362.5,95389.5,95277.5,95287.5,19.37737018
2026-01-17 22:00:00+00:00,95287.5,95288.0,95028.5,95148.0,132.00391868
2026-01-17 23:00:00+00:00,95148.0,95187.0,95103.5,95122.5,67.80837905
2026-01-18 00:00:00+00:00,95122.0,95212.0,95058.0,95085.5,31.59410125
2026-01-18 01:00:00+00:00,95085.5,95085.5,94838.0,94941.0,304.22418577
2026-01-18 02:00:00+00:00,94941.0,95044.5,94860.0,95000.0,53.00202514
2026-01-18 03:00:00+00:00,95000.0,95155.5,94999.5,95131.0,110.28166451
2026-01-18 04:00:00+00:00,95131.0,95131.0,95060.0,95077.0,23.33081768
2026-01-18 05:00:00+00:00,95077.0,95219.5,95040.0,95148.0,66.05749026
2026-01-18 06:00:00+00:00,95148.0,95178.5,95119.5,95132.5,30.27313113
2026-01-18 07:00:00+00:00,95132.5,95145.0,95006.5,95013.0,241.12328215
2026-01-18 08:00:00+00:00,95013.0,95170.0,95000.0,95167.5,80.93942766
2026-01-18 09:00:00+00:00,95167.5,95252.5,95139.5,95242.5,77.15001346
2026-01-18 10:00:00+00:00,95243.0,95255.5,95067.5,95138.0,44.43949393
2026-01-18 11:00:00+00:00,95138.0,95170.0,95029.0,95148.5,44.30336419
2026-01-18 12:00:00+00:00,95148.5,95151.0,95055.0,95081.0,27.1939464
2026-01-18 13:00:00+00:00,95081.0,95172.5,94875.0,95137.0,238.61385544
2026-01-18 14:00:00+00:00,95137.0,95330.0,94916.0,94934.5,137.56296567
2026-01-18 15:00:00+00:00,94934.5,95082.5,94903.5,95082.5,29.05547459
2026-01-18 16:00:00+00:00,95082.5,95151.0,95051.0,95137.0,107.23768118
2026-01-18 17:00:00+00:00,95137.0,95252.5,95100.5,95225.0,59.79902949
2026-01-18 18:00:00+00:00,95225.0,95494.5,95137.5,95425.0,86.685598
2026-01-18 19:00:00+00:00,95442.0,95490.0,95320.5,95355.0,31.95997222
2026-01-18 20:00:00+00:00,95355.0,95430.5,95259.0,95292.5,35.94572561
2026-01-18 21:00:00+00:00,95292.5,95407.5,95274.5,95407.5,47.88195798
2026-01-18 22:00:00+00:00,95407.5,95500.0,95392.0,95476.5,57.48526151
2026-01-18 23:00:00+00:00,95476.0,95476.0,93569.5,93610.5,995.22181729
2026-01-19 00:00:00+00:00,93610.0,93610.5,91867.0,92690.0,1660.28854873
2026-01-19 01:00:00+00:00,92689.5,92832.5,92200.5,92540.5,429.43815675
2026-01-19 02:00:00+00:00,92540.5,92639.5,92323.0,92554.0,188.01111363
2026-01-19 03:00:00+00:00,92545.5,92750.5,92470.5,92651.0,142.6842544
2026-01-19 04:00:00+00:00,92651.0,92700.0,92467.5,92630.5,178.62812686
2026-01-19 05:00:00+00:00,92630.5,92785.5,92462.5,92462.5,96.19802206
2026-01-19 06:00:00+00:00,92463.0,92585.0,92350.5,92530.0,125.38772624
2026-01-19 07:00:00+00:00,92540.0,92812.5,92525.0,92794.5,298.77880728
2026-01-19 08:00:00+00:00,92794.5,93338.5,92661.0,93250.0,392.85727298
2026-01-19 09:00:00+00:00,93233.5,93245.0,92925.5,93004.5,112.16243905
2026-01-19 10:00:00+00:00,93005.0,93036.0,92824.0,93024.5,75.93706418
2026-01-19 11:00:00+00:00,93024.5,93303.5,92945.0,93176.0,105.96211906
2026-01-19 12:00:00+00:00,93176.0,93203.0,92991.5,93044.5,156.12731744
2026-01-19 13:00:00+00:00,93044.5,93148.5,92794.0,93000.0,132.93655773
2026-01-19 14:00:00+00:00,93000.5,93009.5,92700.0,92808.5,111.90384356
2026-01-19 15:00:00+00:00,92808.5,93068.0,92808.5,93050.0,129.89277731
2026-01-19 16:00:00+00:00,93049.5,93413.5,92981.0,93300.0,177.41081199
2026-01-19 17:00:00+00:00,93295.0,93359.0,93130.0,93214.0,65.82578723
2026-01-19 18:00:00+00:00,93212.5,93230.0,92887.0,93025.0,73.55952432
2026-01-19 19:00:00+00:00,93024.5,93120.0,92960.0,93087.5,53.91067925
2026-01-19 20:00:00+00:00,93086.0,93245.0,93085.0,93119.5,50.02528796
2026-01-19 21:00:00+00:00,93120.0,93329.0,92963.0,92990.5,78.61070837
2026-01-19 22:00:00+00:00,92990.0,93022.0,92540.0,92540.0,191.30546061
2026-01-19 23:00:00+00:00,92540.5,92715.0,92104.5,92590.0,368.10933256
2026-01-20 00:00:00+00:00,92589.5,92830.5,92299.5,92682.0,186.37271044
2026-01-20 01:00:00+00:00,92681.5,92835.0,92482.5,92678.5,65.93320332
2026-01-20 02:00:00+00:00,92678.5,92683.5,92331.0,92530.5,90.44867784
2026-01-20 03:00:00+00:00,92520.0,92610.0,92218.5,92390.5,71.84079234
2026-01-20 04:00:00+00:00,92387.5,92428.0,91951.5,92022.0,129.7348157
2026-01-20 05:00:00+00:00,92021.5,92022.0,91238.0,91600.0,569.29534898
2026-01-20 06:00:00+00:00,91578.5,91583.0,90718.0,90856.5,626.97467001
2026-01-20 07:00:00+00:00,90856.0,91230.5,90788.0,91117.0,430.82216185
2026-01-20 08:00:00+00:00,91105.5,91168.0,90600.0,91050.0,346.93036136
2026-01-20 09:00:00+00:00,91042.0,91042.0,90830.5,90969.0,105.67197854
2026-01-20 10:00:00+00:00,90969.0,91218.0,90935.5,91196.5,119.19844253
2026-01-20 11:00:00+00:00,91196.5,91380.0,91160.5,91161.0,97.55149747
2026-01-20 12:00:00+00:00,91161.0,91270.5,91000.0,91214.5,148.02340968
2026-01-20 13:00:00+00:00,91214.5,91219.0,90713.0,90875.0,232.34622535
2026-01-20 14:00:00+00:00,90880.0,91318.0,90217.5,90457.5,889.82139562
2026-01-20 15:00:00+00:00,90442.0,90715.0,89785.5,90639.0,698.11339297
2026-01-20 16:00:00+00:00,90603.5,90883.0,89950.5,90080.0,310.98115443
2026-01-20 17:00:00+00:00,90075.0,90419.5,89359.5,89694.0,433.83391439
2026-01-20 18:00:00+00:00,89694.0,89857.5,89301.0,89401.5,454.02813056
2026-01-20 19:00:00+00:00,89394.5,89693.0,89214.5,89643.0,444.67778275
2026-01-20 20:00:00+00:00,89643.0,89795.5,89311.0,89639.0,397.29595708
2026-01-20 21:00:00+00:00,89634.0,89742.5,89337.0,89395.0,186.4527965
2026-01-20 22:00:00+00:00,89379.0,89566.0,87755.5,88398.5,772.41914661
2026-01-20 23:00:00+00:00,88415.5,88448.0,87805.0,88336.5,456.8101997
2026-01-21 00:00:00+00:00,88336.5,88900.0,88175.0,88872.0,628.78853028
2026-01-21 01:00:00+00:00,88871.5,89093.0,88781.0,88947.5,230.11332026
2026-01-21 02:00:00+00:00,88947.5,89296.5,88945.0,89000.5,373.30013988
2026-01-21 03:00:00+00:00,89000.5,89526.0,89000.5,89358.5,282.89366569
2026-01-21 04:00:00+00:00,89358.5,89562.0,89284.5,89390.0,196.86017364
2026-01-21 05:00:00+00:00,89390.5,90075.5,89380.0,89885.5,466.28147341
2026-01-21 06:00:00+00:00,89885.0,89885.0,89429.0,89571.0,296.43400627
2026-01-21 07:00:00+00:00,89571.0,89698.5,89011.0,89167.5,457.78623366
2026-01-21 08:00:00+00:00,89167.0,89313.0,88911.5,89142.5,520.47778356
2026-01-21 09:00:00+00:00,89143.0,89431.5,89005.0,89047.0,215.13151778
2026-01-21 10:00:00+00:00,89047.5,89328.0,89007.5,89181.0,162.71376271
2026-01-21 11:00:00+00:00,89181.5,89316.5,88636.0,88730.5,222.68190959
2026-01-21 12:00:00+00:00,88730.5,88791.0,88149.0,88684.0,449.64069892
2026-01-21 13:00:00+00:00,88683.5,88977.0,88504.5,88621.0,264.16118918
2026-01-21 14:00:00+00:00,88621.0,89973.5,88558.5,89745.5,948.49236651
2026-01-21 15:00:00+00:00,89746.0,90546.0,89709.0,90242.0,446.74751797
2026-01-21 16:00:00+00:00,90242.0,90309.5,87520.5,87525.0,953.69132567
2026-01-21 17:00:00+00:00,87525.5,88113.5,87202.0,87883.5,687.97085512
2026-01-21 18:00:00+00:00,87868.5,88583.0,87540.5,88430.0,270.00129645
2026-01-21 19:00:00+00:00,88415.5,90400.0,88224.0,90296.0,1104.51154068
2026-01-21 20:00:00+00:00,90311.0,90323.5,89407.5,90165.5,471.03641712
2026-01-21 21:00:00+00:00,90169.5,90293.0,89916.5,90200.0,154.15822733
2026-01-21 22:00:00+00:00,90200.0,90327.5,89717.5,89717.5,110.55682179
2026-01-21 23:00:00+00:00,89717.5,90177.5,89318.5,89418.5,278.48166785
2026-01-22 00:00:00+00:00,89418.5,89992.0,89418.5,89861.5,122.4807953
2026-01-22 01:00:00+00:00,89861.5,90150.0,89778.5,90071.5,139.09750041
2026-01-22 02:00:00+00:00,90071.5,90320.0,89797.0,89894.5,132.44804239
2026-01-22 03:00:00+00:00,89894.5,90119.0,89644.5,89844.5,207.77678783
2026-01-22 04:00:00+00:00,89845.0,90022.5,89784.0,89951.5,85.45339999
2026-01-22 05:00:00+00:00,89946.0,90030.0,89870.5,89964.0,82.68264409
2026-01-22 06:00:00+00:00,89964.0,90161.5,89850.0,90115.0,86.69744687
2026-01-22 07:00:00+00:00,90115.0,90133.5,89733.5,89748.0,241.74735019
2026-01-22 08:00:00+00:00,89747.5,89915.0,89701.0,89848.5,74.32681145
2026-01-22 09:00:00+00:00,89848.0,90060.0,89830.0,89978.5,52.74196537
2026-01-22 10:00:00+00:00,89979.0,90070.0,89903.0,90038.0,102.67820054
2026-01-22 11:00:00+00:00,90023.5,90098.0,89832.5,89882.5,85.42207427
2026-01-22 12:00:00+00:00,89882.5,90032.0,89819.5,89973.0,95.93632266
2026-01-22 13:00:00+00:00,89970.5,90271.0,89432.5,89572.0,481.03637035
2026-01-22 14:00:00+00:00,89571.5,89701.0,89020.0,89048.0,499.77092359
2026-01-22 15:00:00+00:00,89046.5,89433.0,88423.5,88942.5,636.47131817
2026-01-22 16:00:00+00:00,88942.5,89211.5,88619.0,89001.5,364.51144433
2026-01-22 17:00:00+00:00,89001.5,89548.0,88972.5,89500.5,265.37396196
2026-01-22 18:00:00+00:00,89496.0,89750.0,89250.0,89279.5,272.40863763
2026-01-22 19:00:00+00:00,89279.5,89864.0,89060.5,89733.5,225.50430265
2026-01-22 20:00:00+00:00,89733.0,89886.5,89350.0,89364.5,170.66532691
2026-01-22 21:00:00+00:00,89356.0,89631.5,89179.0,89215.0,97.64082051
2026-01-22 22:00:00+00:00,89206.0,89505.0,89079.5,89309.0,124.94301168
2026-01-22 23:00:00+00:00,89287.5,89520.5,89108.5,89500.0,218.83817471
2026-01-23 00:00:00+00:00,89500.0,89588.5,89388.5,89468.5,51.34256667
2026-01-23 01:00:00+00:00,89468.5,89887.5,89468.5,89884.5,96.37931159
2026-01-23 02:00:00+00:00,89879.0,89917.5,89600.0,89603.5,124.97149653
2026-01-23 03:00:00+00:00,89603.5,89876.0,89595.0,89868.5,105.35113937
2026-01-23 04:00:00+00:00,89870.0,90027.5,89821.0,89925.0,231.72412924
2026-01-23 05:00:00+00:00,89906.5,89907.0,89429.5,89561.5,253.74432876
2026-01-23 06:00:00+00:00,89556.5,89729.5,89342.0,89426.0,162.79089659
2026-01-23 07:00:00+00:00,89426.5,89588.0,89361.0,89460.5,759.12075704
2026-01-23 08:00:00+00:00,89460.5,89528.0,88999.5,89113.5,471.77487032
2026-01-23 09:00:00+00:00,89113.5,89277.0,88825.0,88886.0,383.70828874
2026-01-23 10:00:00+00:00,88886.0,89076.5,88785.0,88964.5,128.81118592
2026-01-23 11:00:00+00:00,88964.5,89278.0,88930.0,89116.0,112.24702766
2026-01-23 12:00:00+00:00,89122.0,89292.0,89028.0,89190.0,33.21698254
2026-01-23 13:00:00+00:00,89189.0,89365.0,89149.0,89244.5,221.14565533
2026-01-23 14:00:00+00:00,89259.0,89629.0,88580.5,88922.0,413.97407943
2026-01-23 15:00:00+00:00,88921.5,89800.0,88500.0,89678.0,525.46601113
2026-01-23 16:00:00+00:00,89692.5,90433.0,89419.5,90056.0,811.36013186
2026-01-23 17:00:00+00:00,90050.5,91159.0,89922.0,90545.5,859.15017894
2026-01-23 18:00:00+00:00,90545.5,90980.0,90406.5,90462.5,605.08302094
2026-01-23 19:00:00+00:00,90464.0,90465.5,89556.0,89927.0,684.20637234
2026-01-23 20:00:00+00:00,89926.5,90098.5,89109.0,89402.5,757.04893496
2026-01-23 21:00:00+00:00,89423.0,89656.0,89249.5,89274.5,112.21099945
2026-01-23 22:00:00+00:00,89274.5,89674.0,89274.5,89543.0,117.42524687
2026-01-23 23:00:00+00:00,89542.5,89549.0,89400.0,89530.5,39.91581805
2026-01-24 00:00:00+00:00,89530.5,89553.5,89343.5,89372.0,35.58056951
2026-01-24 01:00:00+00:00,89372.5,89510.0,89372.0,89464.5,50.07813429
2026-01-24 02:00:00+00:00,89464.5,89618.5,89464.5,89618.0,43.5375662
2026-01-24 03:00:00+00:00,89607.5,89846.0,89585.0,89658.0,67.13058487
2026-01-24 04:00:00+00:00,89658.5,89748.5,89615.0,89735.0,24.9780526
2026-01-24 05:00:00+00:00,89735.0,89739.5,89662.5,89668.5,31.38720196
2026-01-24 06:00:00+00:00,89668.5,89687.0,89540.5,89560.0,50.21814789
2026-01-24 07:00:00+00:00,89560.0,89603.0,89465.0,89525.0,150.02839833
2026-01-24 08:00:00+00:00,89525.5,89572.5,89479.0,89566.0,31.22789017
2026-01-24 09:00:00+00:00,89566.0,89566.5,89487.5,89506.0,29.35010202
2026-01-24 10:00:00+00:00,89506.0,89556.0,89495.5,89535.5,23.44724039
2026-01-24 11:00:00+00:00,89535.5,89569.5,89505.5,89505.5,28.32749321
2026-01-24 12:00:00+00:00,89505.0,89505.0,89400.0,89430.5,36.19361411
2026-01-24 13:00:00+00:00,89430.5,89448.5,89280.0,89280.0,26.57989122
2026-01-24 14:00:00+00:00,89270.0,89413.0,89080.0,89362.0,140.50488744
2026-01-24 15:00:00+00:00,89362.0,89401.5,89162.5,89174.0,35.22132921
2026-01-24 16:00:00+00:00,89174.5,89275.0,89059.5,89192.0,52.41302143
2026-01-24 17:00:00+00:00,89192.0,89303.0,89148.0,89285.5,55.55390475
2026-01-24 18:00:00+00:00,89291.0,89349.0,89259.0,89289.5,20.19470428
2026-01-24 19:00:00+00:00,89289.5,89289.5,89171.5,89219.0,37.52524712
2026-01-24 20:00:00+00:00,89218.5,89287.5,89218.5,89272.5,8.60828636
2026-01-24 21:00:00+00:00,89272.5,89282.5,89165.0,89282.5,18.70887768
2026-01-24 22:00:00+00:00,89282.5,89389.0,89194.5,89324.5,28.56477564
2026-01-24 23:00:00+00:00,89324.5,89374.5,89100.0,89127.0,79.74889926
2026-01-25 00:00:00+00:00,89127.0,89186.0,89076.0,89186.0,97.04253384
2026-01-25 01:00:00+00:00,89186.0,89186.0,88986.5,89072.5,59.15952431
2026-01-25 02:00:00+00:00,89072.0,89143.0,89032.5,89032.5,27.62273788
2026-01-25 03:00:00+00:00,89032.5,89072.5,88704.5,88848.0,328.7369275
2026-01-25 04:00:00+00:00,88847.5,88984.0,88830.5,88901.5,77.25882681
2026-01-25 05:00:00+00:00,88901.5,88937.5,88777.5,88890.0,35.39188183
2026-01-25 06:00:00+00:00,88890.0,88890.0,88550.0,88756.0,108.42509457
2026-01-25 07:00:00+00:00,88756.0,88756.0,88560.0,88560.0,533.20005179
2026-01-25 08:00:00+00:00,88560.0,88655.5,88020.5,88191.5,392.97853548
2026-01-25 09:00:00+00:00,88190.0,88376.5,88111.5,88287.0,178.57998768
2026-01-25 10:00:00+00:00,88287.0,88563.0,88287.0,88559.0,89.32520642
2026-01-25 11:00:00+00:00,88558.5,88585.0,88437.5,88456.5,39.58182069
2026-01-25 12:00:00+00:00,88456.5,88700.0,88329.5,88687.0,81.50620148
2026-01-25 13:00:00+00:00,88686.5,88864.5,88559.0,88819.0,40.27682575
2026-01-25 14:00:00+00:00,88819.0,88846.0,88534.5,88614.0,65.71099941
2026-01-25 15:00:00+00:00,88614.5,88657.0,88276.5,88346.5,56.12690625
2026-01-25 16:00:00+00:00,88346.5,88346.5,87460.5,87982.5,554.34268186
2026-01-25 17:00:00+00:00,87990.0,88008.5,87672.0,87794.5,122.8972319
2026-01-25 18:00:00+00:00,87794.5,87892.5,86720.5,87338.5,504.36303359
2026-01-25 19:00:00+00:00,87339.0,87403.5,86120.0,86422.0,872.45665796
2026-01-25 20:00:00+00:00,86422.5,86639.5,86163.0,86589.0,315.82428916
2026-01-25 21:00:00+00:00,86594.5,86954.0,86339.0,86526.5,215.49354232
2026-01-25 22:00:00+00:00,86511.0,86621.5,86155.0,86459.0,234.09007936
2026-01-25 23:00:00+00:00,86459.0,86728.5,86006.0,86599.5,405.49863442
2026-01-26 00:00:00+00:00,86599.0,87100.0,86428.0,86769.0,273.44002229
2026-01-26 01:00:00+00:00,86769.0,87740.0,86735.5,87624.5,339.32506285
2026-01-26 02:00:00+00:00,87624.0,87882.0,87358.5,87465.0,123.15490782
2026-01-26 03:00:00+00:00,87475.5,87586.0,87003.0,87180.0,110.87946554
2026-01-26 04:00:00+00:00,87180.0,87860.0,87139.5,87645.5,208.78227556
2026-01-26 05:00:00+00:00,87645.5,87863.0,87581.5,87740.0,48.84892313
2026-01-26 06:00:00+00:00,87751.5,87940.0,87675.0,87849.5,181.15324788
2026-01-26 07:00:00+00:00,87849.0,87993.5,87620.5,87929.5,326.62163488
2026-01-26 08:00:00+00:00,87929.0,88315.5,87772.5,87906.0,184.85875309
2026-01-26 09:00:00+00:00,87906.5,87926.5,87529.0,87594.0,288.4538989
2026-01-26 10:00:00+00:00,87594.5,87886.0,87594.0,87844.5,92.35627139
2026-01-26 11:00:00+00:00,87844.5,87921.0,87707.0,87796.5,79.74491789
2026-01-26 12:00:00+00:00,87796.5,87896.5,87675.0,87726.0,95.35113675
2026-01-26 13:00:00+00:00,87726.0,87979.0,87641.5,87907.0,93.48468725
2026-01-26 14:00:00+00:00,87907.0,88452.0,87411.5,88142.5,392.45432781
2026-01-26 15:00:00+00:00,88138.0,88798.5,87274.0,87588.0,707.93258116
2026-01-26 16:00:00+00:00,87574.0,87888.0,87145.5,87544.0,308.81249409
2026-01-26 17:00:00+00:00,87544.0,87727.5,86959.5,87642.0,250.22480257
2026-01-26 18:00:00+00:00,87641.5,88342.0,87603.5,88342.0,309.37174994
2026-01-26 19:00:00+00:00,88342.0,88477.5,87900.0,87952.5,156.27886786
2026-01-26 20:00:00+00:00,87952.5,88066.0,87477.0,87552.5,94.2261937
2026-01-26 21:00:00+00:00,87566.0,88178.5,87522.5,88008.0,154.06660329
2026-01-26 22:00:00+00:00,88008.0,88210.0,87939.0,88082.0,85.91871279
2026-01-26 23:00:00+00:00,88082.0,88600.0,87960.5,88281.0,163.65423454
2026-01-27 00:00:00+00:00,88281.0,88391.5,88140.0,88281.5,57.77217331
2026-01-27 01:00:00+00:00,88281.5,88640.0,88132.5,88485.5,98.20205726
2026-01-27 02:00:00+00:00,88486.5,88798.0,88465.5,88746.0,101.12124027
2026-01-27 03:00:00+00:00,88745.5,88853.0,88517.5,88704.5,56.18370637
2026-01-27 04:00:00+00:00,88704.0,88926.5,88440.0,88501.5,126.09712809
2026-01-27 05:00:00+00:00,88501.5,88510.0,88316.0,88371.0,70.50079028
2026-01-27 06:00:00+00:00,88371.0,88435.0,88203.0,88251.5,82.98308527
2026-01-27 07:00:00+00:00,88251.0,88474.5,88237.5,88237.5,129.69117008
2026-01-27 08:00:00+00:00,88238.0,88314.5,88010.5,88083.5,128.71393314
2026-01-27 09:00:00+00:00,88083.5,88084.0,87780.5,87788.0,90.84178802
2026-01-27 10:00:00+00:00,87788.0,87961.5,87670.0,87688.5,114.87837712
2026-01-27 11:00:00+00:00,87689.0,88013.0,87660.0,87908.5,190.39075239
2026-01-27 12:00:00+00:00,87906.0,88070.5,87856.0,87894.0,186.54558444
2026-01-27 13:00:00+00:00,87894.0,87977.5,87720.0,87896.0,53.97518945
2026-01-27 14:00:00+00:00,87893.0,88376.5,87539.5,87642.5,372.157459
2026-01-27 15:00:00+00:00,87642.5,88114.5,87472.5,87945.5,328.95004627
2026-01-27 16:00:00+00:00,87946.0,88719.5,87905.0,88543.5,501.43900523
2026-01-27 17:00:00+00:00,88544.0,88608.0,87220.0,87457.0,620.88571198
2026-01-27 18:00:00+00:00,87457.0,88400.0,87368.0,88186.0,398.23414172
2026-01-27 19:00:00+00:00,88185.5,88450.0,87966.0,88322.0,178.47845952
2026-01-27 20:00:00+00:00,88322.0,89411.0,88294.0,89314.5,495.35034169
2026-01-27 21:00:00+00:00,89319.5,89450.0,88924.0,89001.0,281.18632451
2026-01-27 22:00:00+00:00,89001.5,89344.5,88949.0,89163.5,135.71935558
2026-01-27 23:00:00+00:00,89163.5,89440.0,89081.0,89170.0,157.84224804
2026-01-28 00:00:00+00:00,89170.0,89403.0,89071.0,89378.0,76.87068394
2026-01-28 01:00:00+00:00,89396.5,89416.5,89133.0,89335.5,82.87150526
2026-01-28 02:00:00+00:00,89335.0,89369.5,89025.0,89196.5,83.13314005
2026-01-28 03:00:00+00:00,89196.5,89217.5,88908.0,89043.0,87.64593136
2026-01-28 04:00:00+00:00,89042.5,89087.5,88751.5,88900.0,91.34384009
2026-01-28 05:00:00+00:00,88900.5,89049.5,88758.0,89041.0,293.93637287
2026-01-28 06:00:00+00:00,89041.5,89315.0,89041.5,89231.0,287.0828701
2026-01-28 07:00:00+00:00,89241.5,89268.5,89054.0,89086.5,214.22710096
2026-01-28 08:00:00+00:00,89086.5,89183.5,88822.0,88841.5,144.83869432
2026-01-28 09:00:00+00:00,88841.5,89511.0,88800.0,89500.0,202.67790518
2026-01-28 10:00:00+00:00,89499.5,89645.0,89253.5,89320.0,243.24594922
2026-01-28 11:00:00+00:00,89320.0,90078.0,89240.0,89991.0,518.23254999
2026-01-28 12:00:00+00:00,89991.0,90085.0,89700.0,89909.5,347.57254784
2026-01-28 13:00:00+00:00,89931.0,90396.0,89895.0,90152.5,405.78215904
2026-01-28 14:00:00+00:00,90156.5,90156.5,89347.0,89520.0,264.76887931
2026-01-28 15:00:00+00:00,89520.0,89760.0,88800.5,89369.0,493.99616089
2026-01-28 16:00:00+00:00,89369.5,89729.5,89157.5,89535.0,238.60248213
2026-01-28 17:00:00+00:00,89535.5,90489.0,89193.5,90091.0,339.35099549
2026-01-28 18:00:00+00:00,90074.5,90074.5,89146.0,89432.5,359.47967826
2026-01-28 19:00:00+00:00,89462.0,89623.5,88920.0,89304.0,348.15231817
2026-01-28 20:00:00+00:00,89303.5,89820.0,88907.0,89027.5,281.44306054
2026-01-28 21:00:00+00:00,89042.0,89386.0,88766.5,89297.0,301.34929228
2026-01-28 22:00:00+00:00,89310.0,89375.0,89033.0,89282.5,121.24577243
2026-01-28 23:00:00+00:00,89282.5,89370.5,89112.0,89191.5,111.35404063
2026-01-29 00:00:00+00:00,89200.5,89245.0,88806.0,89040.0,105.16407712
2026-01-29 01:00:00+00:00,89040.5,89062.5,88451.0,88498.0,142.49818098
2026-01-29 02:00:00+00:00,88498.5,88657.5,87600.0,87799.0,637.34406692
2026-01-29 03:00:00+00:00,87798.5,88160.0,87675.0,87926.0,297.3089463
2026-01-29 04:00:00+00:00,87926.0,88226.0,87773.0,88198.5,249.92750676
2026-01-29 05:00:00+00:00,88198.0,88302.0,88027.0,88082.5,101.91369164
2026-01-29 06:00:00+00:00,88073.0,88245.0,88064.0,88214.0,198.15368724
2026-01-29 07:00:00+00:00,88214.0,88333.0,88146.0,88244.5,201.05815722
2026-01-29 08:00:00+00:00,88244.5,88386.0,87788.5,87973.0,331.32787198
2026-01-29 09:00:00+00:00,87964.5,88066.0,87773.0,87773.0,220.35130725
2026-01-29 10:00:00+00:00,87772.5,87884.5,87695.0,87830.0,127.45694331
2026-01-29 11:00:00+00:00,87830.0,87946.5,87627.5,87720.5,186.49951215
2026-01-29 12:00:00+00:00,87720.5,87995.0,87694.5,87995.0,172.81804578
2026-01-29 13:00:00+00:00,88000.0,88042.5,87830.0,87913.5,162.62417961
2026-01-29 14:00:00+00:00,87914.0,87945.0,86872.5,86891.5,708.61371061
2026-01-29 15:00:00+00:00,86892.0,86923.5,84232.0,84812.5,3258.81637661
2026-01-29 16:00:00+00:00,84823.0,85285.0,84151.5,85181.0,1017.55478356
2026-01-29 17:00:00+00:00,85173.0,85508.0,83900.0,84142.5,1040.04417845
2026-01-29 18:00:00+00:00,84155.0,84545.0,83292.0,83351.5,750.66327197
2026-01-29 19:00:00+00:00,83351.5,84160.5,83270.5,83865.0,1165.92825086
2026-01-29 20:00:00+00:00,83865.5,84284.0,83693.0,84094.0,393.34919683
2026-01-29 21:00:00+00:00,84079.5,84534.0,84066.5,84404.5,323.11543032
2026-01-29 22:00:00+00:00,84405.0,84497.5,84184.0,84448.5,97.07144556
2026-01-29 23:00:00+00:00,84448.5,84609.5,84317.0,84523.5,207.6611135
2026-01-30 00:00:00+00:00,84510.5,84584.0,84045.5,84080.0,866.00695226
2026-01-30 01:00:00+00:00,84079.0,84079.0,80890.5,82384.5,2492.83840057
2026-01-30 02:00:00+00:00,82385.0,82451.0,81033.5,82070.5,1462.41879432
2026-01-30 03:00:00+00:00,82070.5,82649.0,81940.5,82581.5,687.72505324
2026-01-30 04:00:00+00:00,82581.0,83214.5,82577.0,82789.5,644.38865817
2026-01-30 05:00:00+00:00,82790.0,83191.0,82765.0,82765.0,471.1629098
2026-01-30 06:00:00+00:00,82765.0,82769.5,81929.0,82471.0,1513.30961404
2026-01-30 07:00:00+00:00,82471.0,82947.5,82317.0,82627.5,1770.55981554
2026-01-30 08:00:00+00:00,82627.5,82758.0,82261.0,82496.5,876.47150703
2026-01-30 09:00:00+00:00,82497.0,82660.5,82006.0,82210.0,379.20936961
2026-01-30 10:00:00+00:00,82211.0,82733.5,82031.0,82673.5,378.39612048
2026-01-30 11:00:00+00:00,82673.0,83162.0,82538.0,83008.5,302.22970136
2026-01-30 12:00:00+00:00,82998.0,83171.0,82496.0,82649.0,435.8719058
2026-01-30 13:00:00+00:00,82648.5,82939.5,82243.0,82610.5,376.63936823
2026-01-30 14:00:00+00:00,82610.0,83680.5,82596.5,82956.0,592.62821678
2026-01-30 15:00:00+00:00,82970.0,83537.5,82267.0,82772.0,622.19730226
2026-01-30 16:00:00+00:00,82772.0,83384.5,82449.0,83023.5,400.6045793
2026-01-30 17:00:00+00:00,83033.0,83360.5,82530.5,82836.5,389.00765848
2026-01-30 18:00:00+00:00,82835.5,84080.0,81774.0,83844.5,1106.49768761
2026-01-30 19:00:00+00:00,83833.5,84539.5,83827.5,84131.5,796.67544725
2026-01-30 20:00:00+00:00,84157.0,84187.5,83450.5,83790.0,604.1569488
2026-01-30 21:00:00+00:00,83804.0,84409.5,83679.0,84171.0,277.91438567
2026-01-30 22:00:00+00:00,84163.0,84217.5,83807.0,84124.5,168.91991941
2026-01-30 23:00:00+00:00,84124.0,84199.0,83826.5,84150.0,166.69162791
2026-01-31 00:00:00+00:00,84149.5,84181.0,83920.0,83961.5,115.70470121
2026-01-31 01:00:00+00:00,83961.5,84142.5,83805.0,83899.5,72.02706789
2026-01-31 02:00:00+00:00,83899.0,84082.5,83716.0,84030.5,95.4508239
2026-01-31 03:00:00+00:00,84030.5,84120.0,83919.5,83919.5,32.53672075
2026-01-31 04:00:00+00:00,83919.0,84036.5,83835.0,83885.5,74.79238356
2026-01-31 05:00:00+00:00,83886.0,83990.0,83795.0,83895.5,49.04276507
